Ano,Mês,Hospital,Internações,Lotação Máxima,Ocupação
2008,9,2077574 HOSP EST MANDAQUI,2486,3449,72.07886343867787
2008,10,2077574 HOSP EST MANDAQUI,1612,3449,46.73818498115396
2008,11,2077574 HOSP EST MANDAQUI,389,3449,11.27863148738765
2008,12,2077574 HOSP EST MANDAQUI,1793,3449,51.98608292258625
2009,1,2077574 HOSP EST MANDAQUI,1207,3449,34.99565091330821
2009,2,2077574 HOSP EST MANDAQUI,932,3449,27.022325311684547
2009,3,2077574 HOSP EST MANDAQUI,1207,3449,34.99565091330821
2009,4,2077574 HOSP EST MANDAQUI,1164,3449,33.74891272832705
2009,5,2077574 HOSP EST MANDAQUI,1470,3449,42.62104957958829
2009,6,2077574 HOSP EST MANDAQUI,1733,3449,50.24644824586837
2009,7,2077574 HOSP EST MANDAQUI,1370,3449,39.72165845172514
2009,8,2077574 HOSP EST MANDAQUI,1168,3449,33.86488837344157
2009,9,2077574 HOSP EST MANDAQUI,1855,3449,53.783705421861406
2009,10,2077574 HOSP EST MANDAQUI,2328,3449,67.4978254566541
2009,11,2077574 HOSP EST MANDAQUI,1091,3449,31.632357204986956
2009,12,2077574 HOSP EST MANDAQUI,1044,3449,30.269643374891274
2010,1,2077574 HOSP EST MANDAQUI,1025,3449,29.71875906059728
2010,2,2077574 HOSP EST MANDAQUI,250,3449,7.2484778196578725
2010,3,2077574 HOSP EST MANDAQUI,1206,3449,34.96665700202957
2010,4,2077574 HOSP EST MANDAQUI,1323,3449,38.35894462162946
2010,5,2077574 HOSP EST MANDAQUI,697,3449,20.208756161206146
2010,6,2077574 HOSP EST MANDAQUI,1335,3449,38.70687155697304
2010,7,2077574 HOSP EST MANDAQUI,1189,3449,34.47376051029284
2010,8,2077574 HOSP EST MANDAQUI,1192,3449,34.56074224412873
2010,9,2077574 HOSP EST MANDAQUI,1594,3449,46.21629457813859
2010,10,2077574 HOSP EST MANDAQUI,1473,3449,42.708031313424186
2010,11,2077574 HOSP EST MANDAQUI,1351,3449,39.17077413743114
2010,12,2077574 HOSP EST MANDAQUI,802,3449,23.25311684546245
2011,1,2077574 HOSP EST MANDAQUI,2059,3449,59.69846332270223
2011,2,2077574 HOSP EST MANDAQUI,867,3449,25.1377210785735
2011,3,2077574 HOSP EST MANDAQUI,1905,3449,55.23340098579298
2011,4,2077574 HOSP EST MANDAQUI,3270,3449,94.81008988112495
2011,5,2077574 HOSP EST MANDAQUI,2338,3449,67.78776456944043
2011,6,2077574 HOSP EST MANDAQUI,1266,3449,36.70629167874747
2011,7,2077574 HOSP EST MANDAQUI,3449,3449,100.0
2011,8,2077574 HOSP EST MANDAQUI,722,3449,20.93360394317193
2011,9,2077574 HOSP EST MANDAQUI,1085,3449,31.458393737315166
2011,10,2077574 HOSP EST MANDAQUI,458,3449,13.279211365613222
2011,11,2077574 HOSP EST MANDAQUI,528,3449,15.308785155117425
2011,12,2077574 HOSP EST MANDAQUI,1255,3449,36.387358654682515
2012,1,2077574 HOSP EST MANDAQUI,707,3449,20.49869527399246
2012,2,2077574 HOSP EST MANDAQUI,999,3449,28.964917367352854
2012,3,2077574 HOSP EST MANDAQUI,654,3449,18.962017976224992
2012,4,2077574 HOSP EST MANDAQUI,1126,3449,32.64714409973906
2012,5,2077574 HOSP EST MANDAQUI,645,3449,18.70107277471731
2012,6,2077574 HOSP EST MANDAQUI,981,3449,28.443026964337488
2012,7,2077574 HOSP EST MANDAQUI,1667,3449,48.33285010147869
2012,8,2077574 HOSP EST MANDAQUI,1906,3449,55.26239489707161
2012,9,2077574 HOSP EST MANDAQUI,1454,3449,42.157146999130184
2012,10,2077574 HOSP EST MANDAQUI,959,3449,27.805160916207594
2012,11,2077574 HOSP EST MANDAQUI,969,3449,28.09510002899391
2012,12,2077574 HOSP EST MANDAQUI,1161,3449,33.66193099449116
2013,1,2077574 HOSP EST MANDAQUI,1043,3449,30.24064946361264
2013,2,2077574 HOSP EST MANDAQUI,889,3449,25.775587126703392
2013,3,2077574 HOSP EST MANDAQUI,1296,3449,37.576109017106404
2013,4,2077574 HOSP EST MANDAQUI,2658,3449,77.0658161786025
2013,5,2077574 HOSP EST MANDAQUI,1463,3449,42.418092200637865
2013,6,2077574 HOSP EST MANDAQUI,1210,3449,35.0826326471441
2013,7,2077574 HOSP EST MANDAQUI,2303,3449,66.77297767468832
2013,8,2077574 HOSP EST MANDAQUI,2201,3449,63.81559872426791
2013,9,2077574 HOSP EST MANDAQUI,2377,3449,68.91852710930705
2013,10,2077574 HOSP EST MANDAQUI,1565,3449,45.37547115105828
2013,11,2077574 HOSP EST MANDAQUI,1203,3449,34.87967526819368
2013,12,2077574 HOSP EST MANDAQUI,1181,3449,34.241809220063786
2014,1,2077574 HOSP EST MANDAQUI,1049,3449,30.41461293128443
2014,2,2077574 HOSP EST MANDAQUI,945,3449,27.399246158306756
2014,3,2077574 HOSP EST MANDAQUI,1330,3449,38.56190200057988
2014,4,2077574 HOSP EST MANDAQUI,1401,3449,40.620469701362715
2014,5,2077574 HOSP EST MANDAQUI,1938,3449,56.19020005798782
2014,6,2077574 HOSP EST MANDAQUI,1509,3449,43.75181211945491
2014,7,2077574 HOSP EST MANDAQUI,1615,3449,46.825166714989855
2014,8,2077574 HOSP EST MANDAQUI,2054,3449,59.553493766309074
2014,9,2077574 HOSP EST MANDAQUI,1289,3449,37.37315163815599
2014,10,2077574 HOSP EST MANDAQUI,2017,3449,58.48071904899971
2014,11,2077574 HOSP EST MANDAQUI,1581,3449,45.83937373151638
2014,12,2077574 HOSP EST MANDAQUI,967,3449,28.03711220643665
2015,1,2077574 HOSP EST MANDAQUI,1273,3449,36.909249057697885
2015,2,2077574 HOSP EST MANDAQUI,832,3449,24.1229341838214
2015,3,2077574 HOSP EST MANDAQUI,1466,3449,42.50507393447376
2015,4,2077574 HOSP EST MANDAQUI,1870,3449,54.218614091040884
2015,5,2077574 HOSP EST MANDAQUI,1696,3449,49.173673528559
2015,6,2077574 HOSP EST MANDAQUI,2281,3449,66.13511162655841
2015,7,2077574 HOSP EST MANDAQUI,1849,3449,53.609741954189616
2015,8,2077574 HOSP EST MANDAQUI,1325,3449,38.41693244418672
2015,9,2077574 HOSP EST MANDAQUI,1653,3449,47.926935343577846
2015,10,2077574 HOSP EST MANDAQUI,1498,3449,43.43287909538997
2015,11,2077574 HOSP EST MANDAQUI,1212,3449,35.14062046970136
2015,12,2077574 HOSP EST MANDAQUI,543,3449,15.743693824296898
2016,1,2077574 HOSP EST MANDAQUI,987,3449,28.616990432009278
2016,2,2077574 HOSP EST MANDAQUI,884,3449,25.630617570310232
2016,3,2077574 HOSP EST MANDAQUI,1117,3449,32.38619889823137
2016,4,2077574 HOSP EST MANDAQUI,1425,3449,41.31632357204987
2016,5,2077574 HOSP EST MANDAQUI,1820,3449,52.76891852710931
2016,6,2077574 HOSP EST MANDAQUI,1357,3449,39.34473760510293
2016,7,2077574 HOSP EST MANDAQUI,1995,3449,57.84285300086982
2016,8,2077574 HOSP EST MANDAQUI,1519,3449,44.041751232241225
2016,9,2077574 HOSP EST MANDAQUI,1311,3449,38.01101768628588
2016,10,2077574 HOSP EST MANDAQUI,1620,3449,46.97013627138301
2016,11,2077574 HOSP EST MANDAQUI,1699,3449,49.2606552623949
2016,12,2077574 HOSP EST MANDAQUI,1157,3449,33.545955349376634
2017,1,2077574 HOSP EST MANDAQUI,896,3449,25.97854450565381
2017,2,2077574 HOSP EST MANDAQUI,924,3449,26.79037402145549
2017,3,2077574 HOSP EST MANDAQUI,1592,3449,46.15830675558133
2017,4,2077574 HOSP EST MANDAQUI,1510,3449,43.780806030733544
2017,5,2077574 HOSP EST MANDAQUI,1136,3449,32.93708321252537
2017,6,2077574 HOSP EST MANDAQUI,1082,3449,31.37141200347927
2017,7,2077574 HOSP EST MANDAQUI,1441,3449,41.78022615250797
2017,8,2077574 HOSP EST MANDAQUI,1158,3449,33.57494926065526
2017,9,2077574 HOSP EST MANDAQUI,1196,3449,34.67671788924326
2017,10,2077574 HOSP EST MANDAQUI,743,3449,21.542476080023196
2017,11,2077574 HOSP EST MANDAQUI,922,3449,26.732386198898233
2017,12,2077574 HOSP EST MANDAQUI,631,3449,18.29515801681647
2018,1,2077574 HOSP EST MANDAQUI,1059,3449,30.704552044070745
2018,2,2077574 HOSP EST MANDAQUI,923,3449,26.761380110176862
2018,3,2077574 HOSP EST MANDAQUI,1085,3449,31.458393737315166
2018,4,2077574 HOSP EST MANDAQUI,1337,3449,38.7648593795303
2018,5,2077574 HOSP EST MANDAQUI,1342,3449,38.90982893592346
2018,6,2077574 HOSP EST MANDAQUI,1320,3449,38.27196288779356
2018,7,2077574 HOSP EST MANDAQUI,1330,3449,38.56190200057988
2018,8,2077574 HOSP EST MANDAQUI,967,3449,28.03711220643665
2018,9,2077574 HOSP EST MANDAQUI,1484,3449,43.026964337489126
2018,10,2077574 HOSP EST MANDAQUI,1428,3449,41.403305305885766
2018,11,2077574 HOSP EST MANDAQUI,1663,3449,48.21687445636416
2018,12,2077574 HOSP EST MANDAQUI,1099,3449,31.864308495216005
2019,1,2077574 HOSP EST MANDAQUI,633,3449,18.353145839373735
2019,2,2077574 HOSP EST MANDAQUI,831,3449,24.093940272542767
2019,3,2077574 HOSP EST MANDAQUI,803,3449,23.282110756741083
2019,4,2077574 HOSP EST MANDAQUI,1644,3449,47.665990142070164
2019,5,2077574 HOSP EST MANDAQUI,1269,3449,36.79327341258335
2019,6,2077574 HOSP EST MANDAQUI,1307,3449,37.89504204117136
2019,7,2077574 HOSP EST MANDAQUI,1460,3449,42.33111046680197
2019,8,2077574 HOSP EST MANDAQUI,951,3449,27.573209625978546
2019,9,2077574 HOSP EST MANDAQUI,1084,3449,31.42939982603653
2019,10,2077574 HOSP EST MANDAQUI,987,3449,28.616990432009278
2019,11,2077574 HOSP EST MANDAQUI,973,3449,28.21107567410844
2019,12,2077574 HOSP EST MANDAQUI,906,3449,26.268483618440126
2020,1,2077574 HOSP EST MANDAQUI,802,3449,23.25311684546245
2020,2,2077574 HOSP EST MANDAQUI,743,3449,21.542476080023196
2020,3,2077574 HOSP EST MANDAQUI,1608,3449,46.62220933603943
2020,4,2077574 HOSP EST MANDAQUI,883,3449,25.601623659031603
2020,5,2077574 HOSP EST MANDAQUI,643,3449,18.643084952160045
2020,6,2077574 HOSP EST MANDAQUI,771,3449,22.35430559582488
2020,7,2077574 HOSP EST MANDAQUI,708,3449,20.527689185271093
2020,8,2077574 HOSP EST MANDAQUI,532,3449,15.424760800231951
2020,9,2077574 HOSP EST MANDAQUI,883,3449,25.601623659031603
2020,10,2077574 HOSP EST MANDAQUI,553,3449,16.033632937083212
2020,11,2077574 HOSP EST MANDAQUI,545,3449,15.80168164685416
2020,12,2077574 HOSP EST MANDAQUI,483,3449,14.00405914757901
2021,1,2077574 HOSP EST MANDAQUI,656,3449,19.020005798782254
2021,2,2077574 HOSP EST MANDAQUI,945,3449,27.399246158306756
2021,3,2077574 HOSP EST MANDAQUI,926,3449,26.848361844012757
2021,4,2077574 HOSP EST MANDAQUI,739,3449,21.426500434908668
2021,5,2077574 HOSP EST MANDAQUI,809,3449,23.456074224412873
2021,6,2077574 HOSP EST MANDAQUI,853,3449,24.731806320672657
2021,7,2077574 HOSP EST MANDAQUI,919,3449,26.645404465062338
2021,8,2077574 HOSP EST MANDAQUI,596,3449,17.280371122064366
2021,9,2077574 HOSP EST MANDAQUI,1024,3449,29.689765149318642
2021,10,2077574 HOSP EST MANDAQUI,1101,3449,31.92229631777327
2021,11,2077574 HOSP EST MANDAQUI,1247,3449,36.15540736445346
2021,12,2077574 HOSP EST MANDAQUI,1426,3449,41.3453174833285
2022,1,2077574 HOSP EST MANDAQUI,1436,3449,41.635256596114814
2022,2,2077574 HOSP EST MANDAQUI,689,3449,19.976804870977094
2022,3,2077574 HOSP EST MANDAQUI,1146,3449,33.22702232531169
2022,4,2077574 HOSP EST MANDAQUI,1393,3449,40.38851841113366
2022,5,2077574 HOSP EST MANDAQUI,1943,3449,56.33516961438097
2022,6,2077574 HOSP EST MANDAQUI,1434,3449,41.57726877355755
2022,7,2077574 HOSP EST MANDAQUI,1425,3449,41.31632357204987
2022,8,2077574 HOSP EST MANDAQUI,1030,3449,29.863728616990432
2022,9,2077574 HOSP EST MANDAQUI,749,3449,21.716439547694986
2022,10,2077574 HOSP EST MANDAQUI,1299,3449,37.6630907509423
2022,11,2077574 HOSP EST MANDAQUI,1688,3449,48.94172223832995
2022,12,2077574 HOSP EST MANDAQUI,1307,3449,37.89504204117136
2023,1,2077574 HOSP EST MANDAQUI,955,3449,27.68918527109307
2023,2,2077574 HOSP EST MANDAQUI,1205,3449,34.937663090750945
2023,3,2077574 HOSP EST MANDAQUI,1138,3449,32.99507103508263
2023,4,2077574 HOSP EST MANDAQUI,1333,3449,38.648883734415776
2023,5,2077574 HOSP EST MANDAQUI,1338,3449,38.79385329080893
2023,6,2077574 HOSP EST MANDAQUI,1500,3449,43.49086691794723
2023,7,2077574 HOSP EST MANDAQUI,1548,3449,44.88257465932154
2008,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2008,2,2065665 HOSP EST MAT INTERLAGOS,5,112,4.464285714285714
2008,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2008,4,2065665 HOSP EST MAT INTERLAGOS,3,112,2.6785714285714284
2008,5,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2008,6,2065665 HOSP EST MAT INTERLAGOS,10,112,8.928571428571429
2008,7,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2008,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2008,9,2065665 HOSP EST MAT INTERLAGOS,11,112,9.821428571428571
2008,10,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2008,11,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2008,12,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2009,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2009,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2009,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2009,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2009,5,2065665 HOSP EST MAT INTERLAGOS,10,112,8.928571428571429
2009,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2009,7,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2009,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2009,9,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2009,10,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2009,11,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2009,12,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2010,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2010,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2010,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2010,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2010,5,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2010,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2010,7,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2010,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2010,9,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2010,10,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2010,11,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2010,12,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2011,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2011,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2011,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2011,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2011,5,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2011,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2011,7,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2011,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2011,9,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2011,10,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2011,11,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2011,12,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2012,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2012,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2012,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2012,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2012,5,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2012,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2012,7,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2012,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2012,9,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2012,10,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2012,11,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2012,12,2065665 HOSP EST MAT INTERLAGOS,3,112,2.6785714285714284
2013,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2013,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2013,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2013,4,2065665 HOSP EST MAT INTERLAGOS,11,112,9.821428571428571
2013,5,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2013,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2013,7,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2013,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2013,9,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2013,10,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2013,11,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2013,12,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2014,1,2065665 HOSP EST MAT INTERLAGOS,32,112,28.57142857142857
2014,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2014,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2014,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2014,5,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2014,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2014,7,2065665 HOSP EST MAT INTERLAGOS,7,112,6.25
2014,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2014,9,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2014,10,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2014,11,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2014,12,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2015,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2015,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2015,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2015,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2015,5,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2015,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2015,7,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2015,8,2065665 HOSP EST MAT INTERLAGOS,10,112,8.928571428571429
2015,9,2065665 HOSP EST MAT INTERLAGOS,16,112,14.285714285714285
2015,10,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2015,11,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2015,12,2065665 HOSP EST MAT INTERLAGOS,23,112,20.535714285714285
2016,1,2065665 HOSP EST MAT INTERLAGOS,98,112,87.5
2016,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2016,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2016,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2016,5,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2016,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2016,7,2065665 HOSP EST MAT INTERLAGOS,4,112,3.571428571428571
2016,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2016,9,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2016,10,2065665 HOSP EST MAT INTERLAGOS,10,112,8.928571428571429
2016,11,2065665 HOSP EST MAT INTERLAGOS,5,112,4.464285714285714
2016,12,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2017,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2017,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2017,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2017,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2017,5,2065665 HOSP EST MAT INTERLAGOS,8,112,7.142857142857142
2017,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2017,7,2065665 HOSP EST MAT INTERLAGOS,98,112,87.5
2017,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2017,9,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2017,10,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2017,11,2065665 HOSP EST MAT INTERLAGOS,3,112,2.6785714285714284
2017,12,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2018,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2018,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2018,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2018,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2018,5,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2018,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2018,7,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2018,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2018,9,2065665 HOSP EST MAT INTERLAGOS,5,112,4.464285714285714
2018,10,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2018,11,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2018,12,2065665 HOSP EST MAT INTERLAGOS,11,112,9.821428571428571
2019,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2019,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2019,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2019,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2019,5,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2019,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2019,7,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2019,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2019,9,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2019,10,2065665 HOSP EST MAT INTERLAGOS,47,112,41.964285714285715
2019,11,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2019,12,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2020,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2020,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2020,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2020,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2020,5,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2020,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2020,7,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2020,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2020,9,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2020,10,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2020,11,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2020,12,2065665 HOSP EST MAT INTERLAGOS,3,112,2.6785714285714284
2021,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2021,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2021,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2021,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2021,5,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2021,6,2065665 HOSP EST MAT INTERLAGOS,2,112,1.7857142857142856
2021,7,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2021,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2021,9,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2021,10,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2021,11,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2021,12,2065665 HOSP EST MAT INTERLAGOS,90,112,80.35714285714286
2022,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2022,2,2065665 HOSP EST MAT INTERLAGOS,110,112,98.21428571428571
2022,3,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2022,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2022,5,2065665 HOSP EST MAT INTERLAGOS,90,112,80.35714285714286
2022,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2022,7,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2022,8,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2022,9,2065665 HOSP EST MAT INTERLAGOS,44,112,39.285714285714285
2022,10,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2022,11,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2022,12,2065665 HOSP EST MAT INTERLAGOS,112,112,100.0
2023,1,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2023,2,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2023,3,2065665 HOSP EST MAT INTERLAGOS,103,112,91.96428571428571
2023,4,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2023,5,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2023,6,2065665 HOSP EST MAT INTERLAGOS,0,112,0.0
2023,7,2065665 HOSP EST MAT INTERLAGOS,8,112,7.142857142857142
2008,1,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2008,2,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2008,3,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,20,133,15.037593984962406
2008,4,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,2,133,1.5037593984962405
2008,5,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2008,6,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2008,7,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2008,8,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2008,9,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2008,10,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2008,11,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2008,12,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2009,1,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2009,2,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2009,3,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2009,4,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
2009,5,2077701 HOSP EST MAT LEONOR MENDES DE BARROS,0,133,0.0
